SEARCH TIMES: 
0.24
0.17
0.22
0.21
0.22
0.17
0.21
0.22
0.21
0.17
0.22
0.21
0.17
0.21
0.21
0.22
0.18
0.22
0.22
0.21
0.18
0.22
0.22
0.19
0.22
0.24
0.22
0.19
0.22
0.22
0.18
0.22
0.24
0.23
0.19
0.23
0.22
0.24
0.19
0.23
0.23
0.2
0.36
0.24
0.19
0.24
0.24
0.24
0.2
0.29
0.28
0.2
0.25
0.24
0.2
0.24
0.23
0.2
0.24
0.24
0.19
0.24
0.24
0.2
0.25
0.25
0.2
0.25
0.25
0.25
0.21
0.24
0.25
0.26
0.27
0.26
0.2
0.24
0.24
0.21
0.24
0.24
0.21
0.24
0.24
0.2
0.24
0.25
0.2
0.25
0.34
0.21
0.24
0.26
0.21
0.26
0.25
0.21
0.25
0.25
0.21
0.26
0.21
0.26
0.25
0.21
0.24
0.25
0.2
0.26
0.25
0.22
0.26
0.22
0.26
0.26
0.22
0.26
0.25
0.21
0.28
0.25
0.21
0.25
0.23
0.26
0.26
0.21
0.26
0.25
0.21
0.25
0.26
0.22
0.25
0.22
0.26
0.26
0.22
0.36
0.28
0.21
0.37
0.23
0.27
0.27
0.23
0.26
0.26
0.24
0.27
0.22
0.27
0.26
0.22
0.27
0.21
0.26
0.26
0.22
0.27
0.27
0.22
0.26
0.23
0.26
0.23
0.25
0.28
0.22
0.27
0.22
0.26
0.26
0.22
0.27
0.23
0.29
0.26
0.22
0.29
0.26
0.23
0.27
0.22
0.27
0.22
0.29
0.28
0.22
0.27
0.22
0.27
0.23
0.27
0.28
0.23
0.35
0.23
0.27
0.23
0.26
0.23
0.27
0.27
0.24
0.26
0.23
0.28
0.23
0.27
0.27
0.23
0.27
0.23
0.28
0.27
0.24
0.27
0.22
0.27
0.23
0.35
0.24
0.28
0.27
0.24
0.27
0.23
0.28
0.23
0.26
0.26
0.23
0.28
0.22
0.28
0.23
0.27
0.22
0.27
0.22
0.3
0.23
0.27
0.23
0.28
0.29
0.24
0.28
0.23
0.28
0.23
0.28
0.27
0.24
0.36
0.25
0.27
0.23
0.28
0.24
0.3
0.23
0.29
0.24
0.28
0.24
0.28
0.23
0.27
0.24
0.28
0.24
0.27
0.24
0.28
0.24
0.28
0.28
0.23
0.29
0.3
0.32
0.25
0.29
0.24
0.29
0.25
0.28
0.23
0.27
0.24
0.28
0.24
0.29
0.24
0.29
0.25
0.26
0.24
0.29
0.25
0.28
0.24
0.28
0.23
0.28
0.23
0.29
0.23
0.27
0.24
0.28
0.25
0.27
0.22
0.29
0.24
0.27
0.25
0.39
0.24
0.29
0.25
0.28
0.24
0.29
0.29
0.24
0.24
0.28
0.25
0.28
0.25
0.28
0.24
0.28
0.24
0.28
0.25
0.27
0.24
0.29
0.25
0.3
0.24
0.28
0.25
0.28
0.25
0.29
0.24
0.28
